56	Can a entrepreneur hire a self-employed business owner?
90	Filing personal with 1099s versus business s-corp?
109	How to account for money earned and spent prior to establishing business bank accounts?
585	Following an investment guru a good idea?
659	Buying from an aggressive salesperson
672	Credit and Debit
699	Prepaid Rent (Accrual Based Accounting)
721	What are “upstream investments” and “downstream investments” in this context?
859	Any reason to keep around my account with my old, 'big' bank?
864	Why use accounting software like Quickbooks instead of Excel spreadsheets?
879	Capital improvement and depreciation in restaurant LLC
895	California tells me I didn't file documents for an LLC that isn't mine. What do I do?
939	How to correct a tax return filed electronically and already approved?
1198	What are the consequences of IRS “reclassification” on both employer and employee?
1230	How does Walmart account their expired food
1284	Tax consequences when foreign currency changes in value
1310	Is is possible to take a mortgage using Bitcoin as collateral?
1393	Which is better when working as a contractor, 1099 or incorporating?
1415	I am not VAT registered. Do I need to buy from my supplier with excl VAT prices or incl VAT?
1441	What's the difference between Market Cap and NAV?
1451	How do you find an ethical, honest independent insurance broker in Canada?
1469	Why do some companies report how well their EBITDA performed even if their overall net profit did equally well?
1530	What is the proper way to report additional income for taxes (specifically, Android development)?
1676	W2 vs 1099 Employee status
1736	How can people have such high credit card debts?
1826	Is the contribution towards Employment Insurance (EI) wasted if I never get fired, or are my premiums refunded?
1933	UK sole trader who often buys products/services on behalf of clients – do I deduct from declared income or claim as allowable expenses?
1948	Which colors can one use to fill out a check in the US?
2076	Can vet / veterinary bills be considered deductions (tax-deductible) for Income Tax purposes [Canada]?
2183	Why are there many small banks and more banks in the U.S.?
2264	Personal Tax Return software for Linux?
2296	How does a bank make money on an interest free secured loan?
2306	To whom should I report fraud on both of my credit cards?
2330	How can I determine if a debt consolidation offer is real or a scam?
2398	Frustrated Landlord
2416	Why should a company go public?
2443	What are some way to transfer money from Hong Kong to India on a monthly basis?
2486	Is working on a W2 basis, with benefits paid to me, a good idea?
2724	How do you determine the dividend payout date for Mutual Funds?
2737	What to do with an old building to get money
2856	How can I cash out a check internationally?
2891	May I claim money earned but not received in 2012
2903	How should I file my taxes as a contractor?
3014	What investments are positively related to the housing market decline?
3033	Tax consequences of changing state residency?
3186	United States Treasury Not Endorsing Checks
3254	Why do people buy US dollars on the black market?
3528	In the US, does getting a loan with a cosigner, help your credit rating?
3683	Can I trust the Motley Fool?
3694	Has anyone created a documentary about folks who fail to save enough for retirement?
3771	Best way to buy Japanese yen for travel?
3791	"When people say 'Interest rates are at all time low!"" … Which interest rate are they actually referring to?"
3875	Does freedom to provide services allow me contracting in Germany without paying taxes there (but in my home EU country)?
4011	How can I deal with a spouse who compulsively spends?
4047	Does doing your “research”/“homework” on stocks make any sense?
4142	Relation between inflation rates and interest rates
4188	Why is the stock market rising after Trump's attack on the TPP?
4233	Are personal finance / money management classes taught in high school, anywhere?
4335	What is the US Fair Tax?
4499	Is investing exlusively in a small-cap index fund a wise investment?
4600	Why government bonds fluctuate so much, even though interest rates don't change that often?
4615	Are solar cell panels and wind mills worth the money?
4678	Finance, Cash or Lease?
4681	How to fix Finance::Quote to pull quotes in GnuCash
4714	Personal finance app where I can mark transactions as “reviewed”?
4813	Dealer Financing Fell Through on vehicle purchase: Scam?
4827	Are all financial advisors compensated in the same way?
4845	What is the difference between fund and portfolio?
4865	Why are historical prices of stocks different on different websites? Which one should I believe?
4942	find stock composition of a publicly traded fund
4955	How to calculate the value of a bond that is priced to yield X%
5067	LLC: Where should the funds for initial startup costs come from?
5085	What is vested stock and yearly dividends?
5155	For insurance, why should you refuse $4,000/year for only 10 years and prefer $500/year indefinitely?
5172	does interest payment on loan stay the same if I pay early
5241	Mortgage vs. Cash for U.S. home buy now
5331	Exercises of employee share options
5380	Can somebody explain “leveraged debt investment positions” and “exposures” in this context for me, please?
5460	Paying off a loan with a loan to get a better interest rate
5503	Tax considerations for selling a property below appraised value to family?
5505	Can I deduct interest and fees on a loan for qualified medical expenses?
5592	Are “hard money loans” meant only for real estate?
5808	How do you calculate return on investment for a share of stock?
6121	What are my best options if I don't have a lot of credit lines for housing loans?
6131	Is it ever a good idea to close credit cards?
6133	What happens to all of the options when they expire?
6146	Lost credit card replaced with new card and new numbers. Credit score affected?
6199	How can all these countries owe so much money?  Why & where did they borrow it from?
6219	Are there Investable Real Estate Indices which track Geographical Locations?
6420	Does the bid/ask concept exist in dealer markets?
6468	Why deep in the money options have very low liquidity
6611	How does Vanguard determine the optimal asset allocation for their Target Retirement Funds?
6612	If I have a lot of debt and the housing market is rising, should I rent and slowly pay off my debt or buy and roll the debt into a mortgage?
6625	What does a high theta mean for an option position?
6647	What is meant by “priced in”?
6713	Will my father still be eligible for SNAP if I claim him as my dependent?
6715	What does it mean if “IPOs - normally are sold with an `underwriting discount` (a built in commission)”
6832	incorrect printed information on check stock
6959	What is the term for the quantity (high price minus low price) for a stock?
7017	Basic Algorithmic Trading Strategy
7105	What is the difference between fixed-income duration and equity duration?
7145	Are there “buy and hold” passively managed funds?
7345	What do these numbers mean? (futures)
7377	What type of returns Vanguard is quoting?
7467	Stocks are traded on secondary markets?
7484	Why sometimes payable date is BEFORE the ex-dividend date?
7534	Can you explain why it's better to invest now rather than waiting for the market to dip?
7590	Why are US target retirement funds weighted so heavily towards US stocks?
7823	Retirement Funds: Betterment vs Vanguard Life strategy vs Target Retirement
7876	Why do stocks split?
7879	Any Tips on How to Get the Highest Returns Within 4 Months by Investing in Stocks?
7880	Are there index tracking funds that avoid the “buy high - sell low” problem?
7992	What type of pension should I get?
8102	When do I sell a stock that I hold as a long-term position?
8230	Why would this kind of penny stock increase so much in value?
8378	Should I wait a few days to sell ESPP Stock?
8456	What typically happens to unvested stock during an acquisition?
8632	Is it best to exercise options shares when they vest, or wait
8789	What does “profits to the shareholders jumped to 15 cents a share” mean?
8795	Stock exchanges using open outcry
8832	Is it possible to buy commodity ETFs (e.g. silver) through Questrade?
8874	When can you adjust for (and re-allow) a disallowed year-end (December) wash-sale loss?
9332	What can I do with a physical stock certificate for a now-mutual company?
9381	Trade? Buy and hold? Or both?
9598	How do index funds actually work?
9617	What differentiates index funds and ETFs?
9701	How to bet against the London housing market?
9735	What are “equity assets”?
9929	Investing in commodities, pros and cons?
10109	Why does Charles Schwab have a Mandatory Settlement Period after selling stocks?
10137	F-1 student investing in foreign markets
10183	How are various types of income taxed differently in the USA?
10497	Why would you elect to apply a refund to next year's tax bill?
10526	What extra information might be obtained from the next highest bids in an order book?
10596	Does a market maker sell (buy) at a bid or ask price?
10975	How to contribute to Roth IRA when income is at the maximum limit & you have employer-sponsored 401k plans?
11088	Am I required to have a lawyer create / oversee creation of my will?
